"","sim_id","grid_size","habitat_percent","spatial_ac","frag_factor","n_pop","species","niche_breadth","sim_steps_pre","sim_steps_post","patches","birth_rate","death_rate","dispersal","dispersal_distance","cc_inter","cc_intra","edge_effects","immigrants","n_samples"
"468",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,910
"469",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,918
"470",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,922
"471",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,928
"472",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,930
"473",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,956
"474",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,957
"475",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,963
"476",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,967
"477",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,971
"478",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,979
"479",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,980
"480",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1006
"481",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1007
"482",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1011
"483",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1057
"484",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1067
"485",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1069
"486",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1112
"487",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1154
"488",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1174
"489",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1176
"490",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1211
"491",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1221
"492",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1224
"493",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1267
"494",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1271
"495",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1275
"496",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1277
"497",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1314
"498",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1317
"499",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1321
"500",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1322
"501",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1364
"502",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1368
"503",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1370
"504",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1371
"505",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1398
"506",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1411
"507",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1412
"508",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1443
"509",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1445
"510",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1448
"511",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1461
"512",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1462
"513",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1491
"514",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1502
"515",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1512
"516",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1513
"517",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1514
"518",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1518
"519",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1534
"520",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1536
"521",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1546
"522",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1551
"523",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1553
"524",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1562
"525",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1584
"526",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1585
"527",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1588
"528",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1596
"529",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1602
"530",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1603
"531",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1604
"532",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1605
"533",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1606
"534",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1608
"535",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1609
"536",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1612
"537",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1615
"538",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1617
"539",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1633
"540",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1634
"541",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1635
"542",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1636
"543",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1648
"544",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1650
"545",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1651
"546",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1656
"547",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1660
"548",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1664
"549",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1666
"550",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1684
"551",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1685
"552",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1687
"553",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1689
"554",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1690
"555",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1696
"556",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1702
"557",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1713
"558",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1714
"559",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1716
"560",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1727
"561",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1733
"562",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1736
"563",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1737
"564",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1739
"565",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1740
"566",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1751
"567",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1761
"568",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1779
"569",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1788
"570",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1789
"571",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1790
"572",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1806
"573",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1810
"574",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1811
"575",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1813
"576",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1814
"577",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1827
"578",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1830
"579",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1832
"580",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1835
"581",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1837
"582",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1838
"583",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1839
"584",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1840
"585",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1844
"586",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1852
"587",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1856
"588",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1861
"589",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1862
"590",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1868
"591",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1869
"592",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1873
"593",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1880
"594",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1883
"595",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1887
"596",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1888
"597",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1910
"598",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1911
"599",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1915
"600",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1925
"601",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1930
"602",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1936
"603",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1937
"604",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1938
"605",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1939
"606",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1959
"607",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1960
"608",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1962
"609",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1964
"610",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1966
"611",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1967
"612",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1972
"613",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1980
"614",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1984
"615",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1985
"616",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1986
"617",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1988
"618",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,1989
"619",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2001
"620",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2014
"621",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2018
"622",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2020
"623",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2037
"624",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2040
"625",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2041
"626",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2051
"627",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2062
"628",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2063
"629",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2064
"630",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2068
"631",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2070
"632",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2074
"633",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2087
"634",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2090
"635",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2092
"636",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2098
"637",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2111
"638",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2121
"639",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2123
"640",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2131
"641",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2135
"642",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2136
"643",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2137
"644",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2138
"645",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2139
"646",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2140
"647",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2141
"648",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2142
"649",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2147
"650",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2149
"651",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2150
"652",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2154
"653",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2159
"654",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2161
"655",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2181
"656",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2182
"657",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2184
"658",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2186
"659",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2187
"660",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2189
"661",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2191
"662",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2194
"663",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2197
"664",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2198
"665",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2199
"666",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2200
"667",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2228
"668",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2231
"669",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2233
"670",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2234
"671",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2236
"672",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2237
"673",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2238
"674",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2239
"675",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2240
"676",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2241
"677",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2242
"678",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2244
"679",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2248
"680",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2249
"681",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2263
"682",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2274
"683",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2275
"684",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2285
"685",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2286
"686",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2288
"687",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2289
"688",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2293
"689",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2297
"690",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2299
"691",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2300
"692",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2306
"693",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2318
"694",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2327
"695",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2336
"696",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2338
"697",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2340
"698",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2341
"699",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2342
"700",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2343
"701",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2349
"702",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2350
"703",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2355
"704",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2363
"705",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2367
"706",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2369
